5144,TAF Helicopters,(Unknown),"",HET,HELITAF,Spain,N
5145,Tango Bravo,(Unknown),"",HTO,HELI TANGO,France,N
5146,Turkish Air Force,(Unknown),"",HVK,TURKISH AIRFORCE,Turkey,Y
5147,Thryluthjonustan,(Unknown),"",IHS,"",Iceland,N
5148,TA-Air Airline,(Unknown),"",IRF,TA-AIR,Iran,N
5149,Tara Air Line,(Unknown),"",IRR,TARAIR,Iran,N
5150,Trading Air Cargo,(Unknown),"",JCH,TRADING CARGO,Mauritania,N
5151,Trans-Kiev,(Unknown),"",KCA,TRANS-KIEV,Ukraine,N
5152,Tal Air Charters,(Unknown),"",JEL,JETEL,Canada,N
5153,Transcontinental Airlines,(Unknown),"",KRA,REGATA,Kazakhstan,N
5154,Transaviabaltika,(Unknown),"",KTB,TRANSBALTIKA,Lithuania,N
5155,Transair-Gyraintiee,(Unknown),"",KTS,KOTAIR,Russia,N
5156,TAM Mercosur,(Unknown),PZ,LAP,PARAGUAYA,Paraguay,Y
5157,The Lancair Company,(Unknown),"",LCC,LANCAIR,United States,N
5158,The Army Aviation Heritage Foundation,(Unknown),"",LEG,LEGACY,United States,N
5159,Top Sky International,(Unknown),"",LKW,TOPINTER,Indonesia,N
5160,Trans States Airlines,(Unknown),AX,LOF,WATERSKI,United States,Y
5161,Trans Atlantis,(Unknown),"",LTA,LANTRA,Canada,N
5162,Transportacion Aerea Del Mar De Cortes,(Unknown),"",MCT,TRANS CORTES,Mexico,N
5163,Transporte Aero MGM,(Unknown),"",MGM,AERO EMM-GEE-EMM,Mexico,N
5164,Tigerfly,(Unknown),"",MOH,MOTH,United Kingdom,N
5165,Transportes Aereos Amparo,(Unknown),"",MPO,AMPARO,Mexico,N
5166,Trans Air,(Unknown),"",MUI,MAUI,United States,N
5167,Transportes Aereos Mexiquenses,(Unknown),"",MXQ,MEXIQUENSES,Mexico,N
5168,Travelsky Technology,(Unknown),1E,"","",China,N
5169,Thalys,(Unknown),2H,"","",Belgium,N
5171,TNT International Aviation,(Unknown),"",NTR,NITRO,United Kingdom,N
5172,Open Skies Consultative Commission,(Unknown),1L,OSY,OPEN SKIES,United States,N
5173,Trans-Pacific Orient Airways,(Unknown),"",PCW,PACIFIC ORIENT,Philippines,N
5174,Tauranga Aer Club,(Unknown),"",PGS,"",New Zealand,N
5175,TSSKB-Progress,(Unknown),"",PSS,PROGRESS,Russia,N
5176,Trans World Express,(Unknown),"",RBD,RED BIRD,United States,N
5177,Trans Reco,(Unknown),"",REC,TRANS-RECO,Mauritania,N
5178,Tas Aviation,(Unknown),"",RMS,TASS AIR,United States,N
5179,Tarom,(Unknown),RO,ROT,TAROM,Romania,Y
5180,Transportes Aereos I.R. Crusoe,(Unknown),"",ROU,ROBINSON CRUSOE,Chile,N
5181,Transportes Aereos Sierra,(Unknown),"",RRT,SIERRA ALTA,Mexico,N
5182,Tbilisi Aviation University,(Unknown),"",RRY,AIRFERRY,Georgia,N
5183,Trans Am Compania,(Unknown),"",RTM,AERO TRANSAM,Ecuador,N
5184,Trans Sahara Air,(Unknown),"",SBJ,TRANS SAHARA,Nigeria,N
5185,Transportes Aereos Sierra Madre,(Unknown),"",SEI,TRANSPORTE SIERRA,Mexico,N
5186,Trans Asian Airlines,(Unknown),"",SRT,TRASER,Kazakhstan,N
5187,Turan Air,(Unknown),3T,URN,TURAN,Azerbaijan,Y
5188,TRIP Linhas A,(Unknown),8R,TIB,TRIP,Brazil,Y
5189,Tusheti,(Unknown),"",USB,TUSHETI,Georgia,N
5190,TAPC Aviatrans Aircompany,(Unknown),"",UTM,AVIATAPS,Uzbekistan,N
5191,Trans-Ulgii,(Unknown),"",UTN,TRANS-ULGII,Mongolia,N
5192,Transarabian Transportation Services,(Unknown),"",UTT,ARABIAN TRANSPORT,Uganda,N
5193,Transaven,(Unknown),"",VEN,TRANSAVEN AIRLINE,Venezuela,N
5194,Tag Aviation UK,(Unknown),"",VIP,SOVEREIGN,United Kingdom,N
5195,Tbilaviamsheni,(Unknown),"",VNZ,TBILAVIA,Georgia,N
5196,Taxi de Veracruz,(Unknown),"",VRC,VERACRUZ,Mexico,N
5197,Travel Express Aviation Services,(Unknown),"",XAR,TRAVEL EXPRESS,Indonesia,N
5198,Taxi Aero Del Norte,(Unknown),"",XNR,TAXI NORTE,Mexico,N
5199,Transports et Travaux A,(Unknown),OF,"","","",N
5202,USAF Air Mobility Operations Control Center,(Unknown),"",DOD,"",United States,N
5203,U.S. Department of the Interior,(Unknown),"",DOI,INTERIOR,United States,N
5204,United Kingdom Civil Aviation Authority,(Unknown),"",EXM,EXAM,United Kingdom,N
5205,Union des Transports Africains de Guinee,(Unknown),"",GIH,TRANSPORT AFRICAIN,Guinea,N
5206,US Army Parachute Team,(Unknown),"",GKA,GOLDEN KNIGHTS,United States,N
5207,USA3000 Airlines,(Unknown),U5,GWY,GETAWAY,United States,Y
5208,United Arabian Airlines,(Unknown),"",UAB,UNITED ARABIAN,Sudan,N
5209,United Airlines,(Unknown),UA,UAL,UNITED,United States,Y
5210,United Air Charters,(Unknown),"",UAC,UNITAIR,Zimbabwe,Y
5211,United Carriers Systems,(Unknown),"",UCS,UNITED CARRIERS,United States,N
5212,United Eagle Airlines,(Unknown),"",UEA,UNITED EAGLE,China,N
5213,United Feeder Service,(Unknown),U2,"","",United States,N
5214,United Kingdom Civil Aviation Authority,(Unknown),"",CFU,MINAIR,United Kingdom,N
5215,United Kingdom Royal VIP Flights,(Unknown),"",KRF,KITTYHAWK,United Kingdom,N
5216,United Kingdom Royal VIP Flight,(Unknown),"",KRH,SPARROWHAWK,United Kingdom,N
5217,United Kingdom Civil Aviation Authority,(Unknown),"",SDS,STANDARDS,United Kingdom,N
5218,United Kingdom Royal VIP Flights,(Unknown),"",TQF,RAINBOW,United Kingdom,N
5219,United States Coast Guard Auxiliary,(Unknown),"",CGX,COASTGUARD AUXAIR,United States,N
5220,United States Department Of Agriculture,(Unknown),"",AGR,AGRICULTURE,United States,N
5221,University Air Squadron,(Unknown),"",UAD,"",United Kingdom,N
5222,University Air Squadron,(Unknown),"",UAJ,"",United Kingdom,N
5223,University Air Squadron,(Unknown),"",UAA,"",United Kingdom,N
5224,University Air Squadron,(Unknown),"",UAH,"",United Kingdom,N
5225,Universal Avia,(Unknown),"",HBU,KHARKIV UNIVERSAL,Ukraine,N
5226,UK HEMS,(Unknown),"",HLE,HELIMED,United Kingdom,N
5227,USA Jet Airlines,(Unknown),U7,JUS,JET USA,United States,N
5228,Unijet,(Unknown),"",LEA,LEADAIR,France,N
5229,US Marshals Service,(Unknown),"",MSH,MARSHALAIR,United States,N
5230,University of North Dakota,(Unknown),"",NDU,SIOUX,United States,N
5231,Universal Airlines,(Unknown),"",PNA,PACIFIC NORTHERN,United States,N
5232,Uganda Royal Airways,(Unknown),"",RAU,UGANDA ROYAL,Uganda,N
5233,United Aviation Services,(Unknown),"",SAU,UNISERVE,Spain,N
5234,Ural Airlines,(Unknown),U6,SVR,SVERDLOVSK AIR,Russia,Y
5235,Ukraine Transavia,(Unknown),"",TRB,KIROVTRANS,Ukraine,N
5236,United Arab Emirates Air Force,(Unknown),"",UAF,UNIFORCE,United Arab Emirates,N
5237,Union Africaine des Transports,(Unknown),"",UAI,UNAIR,Ivory Coast,N
5238,Uganda Air Cargo,(Unknown),"",UCC,UGANDA CARGO,Uganda,N
5239,US Airports Air Charter,(Unknown),"",UCH,US CHARTER,United States,N
5240,Ucoaviacion,(Unknown),"",UCO,UCOAVIACION,Spain,N
5241,Ues-Avia Aircompany,(Unknown),"",UES,AVIASYSTEM,Ukraine,N
5242,UFS,(Unknown),"",UFS,FEEDER EXPRESS,United States,N
5243,Uganda Airlines,(Unknown),"",UGA,UGANDA,Uganda,N
5244,Urgemer Canarias,(Unknown),"",UGC,URGEMER,Spain,N
5245,Ukrainian Helicopters,(Unknown),"",UHL,UKRAINE COPTERS,Ukraine,N
5246,Ulyanovsk Higher Civil Aviation School,(Unknown),"",UHS,PILOT AIR,Russia,N
5247,Universal Jet Rental de Mexico,(Unknown),"",UJR,UNIVERSAL JET,Mexico,N
5248,Universal Jet Aviation,(Unknown),"",UJT,UNI-JET,United States,N
5249,UK International Airlines,(Unknown),"",UKI,KHALIQ,United Kingdom,N
5250,Ukraine Air Alliance,(Unknown),"",UKL,UKRAINE ALLIANCE,Ukraine,N
5251,UM Airlines,(Unknown),UF,UKM,UKRAINE MEDITERRANEE,Ukraine,Y
5252,Ukraine Air Enterprise,(Unknown),"",UKN,ENTERPRISE UKRAINE,Ukraine,N
5253,United Kingdom Home Office,(Unknown),"",UKP,POLICE,United Kingdom,N
5254,Ukrainian Cargo Airways,(Unknown),6Z,UKS,CARGOTRANS,Ukraine,N
5255,Ultrair,(Unknown),"",ULT,ULTRAIR,United States,N
5256,Unitemp-M,(Unknown),"",UMS,TOPAZ,Russia,N
5257,Uni-Fly,(Unknown),"",UNC,UNICOPTER,Denmark,N
5258,Union Flights,(Unknown),"",UNF,UNION FLIGHTS,United States,N
5259,Universal Jet,(Unknown),"",UNJ,PROJET,Spain,N
5260,Unsped Paket Servisi,(Unknown),"",UNS,UNSPED,Turkey,N
5261,Unifly Servizi Aerei,(Unknown),"",UNU,UNIEURO,Italy,N
5262,Ukrainian Pilot School,(Unknown),"",UPL,PILOT SCHOOL,Ukraine,N
5263,United Parcel Service,(Unknown),5X,UPS,UPS,United States,N
5264,Uraiavia,(Unknown),"",URV,URAI,Russia,N
5265,US Airways,(Unknown),US,USA,U S AIR,United States,Y
5266,US Check Airlines,(Unknown),"",USC,STAR CHECK,United States,N
5267,USAfrica Airways,(Unknown),"",USF,AFRICA EXPRESS,United States,N
5268,US Helicopter,(Unknown),"",USH,US-HELI,United States,Y
5269,US Jet,(Unknown),"",USJ,USJET,United States,N
5270,US Express,(Unknown),"",USX,AIR EXPRESS,United States,N
5271,UTair Aviation,(Unknown),UT,UTA,UTAIR,Russia,Y
5272,UTAGE,(Unknown),"",UTG,UTAGE,Equatorial Guinea,N
5273,Utair South Africa,(Unknown),"",UTR,AIRUT,South Africa,N
5274,Ukrainian State Air Traffic Service Enterprise,(Unknown),"",UTS,AIRRUH,Ukraine,N
5275,Urartu-Air,(Unknown),"",UTU,"",Armenia,N
5276,Universal Airways,(Unknown),"",UVA,UNIVERSAL,United States,N
5277,Universal Airlines,(Unknown),"",UVG,GUYANA JET,Guyana,N
5278,Uvavemex,(Unknown),"",UVM,UVAVEMEX,Mexico,N
5279,United States Air Force,(Unknown),"",AIO,AIR CHIEF,United States,Y
5280,United Aviation,(Unknown),"",UVN,UNITED AVIATION,Kuwait,N
5281,Uzbekistan Airways,(Unknown),HY,UZB,UZBEK,Uzbekistan,Y
5282,Ukraine International Airlines,(Unknown),PS,AUI,UKRAINE INTERNATIONAL,Ukraine,Y
5283,Universal Airlines,(Unknown),"",WEC,AIRGO,United States,N
5284,US Helicopter Corporation,(Unknown),UH,"","",United States,Y
5288,V Australia Airlines,(Unknown),VA,VAU,KANGA,Australia,N
5289,V Bird Airlines Netherlands,(Unknown),"",VBA,VEEBEE,Netherlands,N
5290,V-avia Airline,(Unknown),"",WIW,VEE-AVIA,Ukraine,N
5291,V-Berd-Avia,(Unknown),"",VBD,VEEBIRD-AVIA,Armenia,N
5292,Vacationair,(Unknown),"",VAC,VACATIONAIR,Canada,N
5293,Valair AG (Helicoptere),(Unknown),"",RDW,ROADWATCH,Switzerland,N
5294,Valan International Cargo Charter,(Unknown),"",VLA,NALAU,South Africa,N
5295,Valan Limited,(Unknown),"",VLN,VALAN,Moldova,N
5296,Valfell-Verkflug,(Unknown),"",EHR,ROTOR,Iceland,N
5297,Valuair,(Unknown),VF,VLU,VALUAIR,Singapore,Y
5298,Van Air Europe,(Unknown),"",VAA,EUROVAN,Czech Republic,N
5299,Vanguardia en Aviacion en Colima,(Unknown),"",VGC,VANGUARDIA COLIMA,Mexico,N
5300,Vanguard Airlines,(Unknown),"",VGD,VANGUARD AIR,United States,N
5301,Vasco Air,(Unknown),"",VFC,VASCO AIR,Vietnam,Y
5302,Vega,(Unknown),"",VAG,SEGA,Kazakhstan,N
5303,Vega Air Company,(Unknown),"",WGA,WEGA FRANKO,Ukraine,N
5304,Veles,(Unknown),"",WEL,Ukrainian Aviation Company,VELES,N
5305,Verataxis,(Unknown),"",VTX,VERATAXIS,Mexico,N
5306,Veritair Ltd,(Unknown),"",BTP,NET RAIL,United Kingdom,N
5307,Voyageur Airways,(Unknown),VC,VAL,VOYAGEUR,Canada,N
5308,Vernicos Aviation,(Unknown),"",GRV,NIGHT RIDER,Greece,N
5309,Vietnam Airlines,(Unknown),VN,HVN,VIET NAM AIRLINES,Vietnam,Y
5310,Vozdushnaya Academy,(Unknown),"",KWA,VOZAIR,Kazakhstan,N
5311,VIM Airlines,(Unknown),NN,MOV,MOV AIR,Russia,Y
5312,VIM-Aviaservice,(Unknown),"",MVY,"",Russia,N
5313,VIA Rail Canada,(Unknown),2R,"","",Canada,N
5314,Victoria Aviation,(Unknown),"",ENV,ENDEAVOUR,United Kingdom,N
5315,Viscount Air Service,(Unknown),"",VCT,VISCOUNT AIR,United States,N
5317,Vision Airlines,(Unknown),"",SSI,SUPER JET,Nigeria,N
5318,VIP Air Charter,(Unknown),"",FXF,FOX FLIGHT,United States,N
5319,VIP Avia,(Unknown),"",PAV,NICOL,Kazakhstan,N
5320,VIP Avia,(Unknown),"",PRX,PAREX,Latvia,N
5321,Visionair,(Unknown),"",VAT,VISIONAIR,Ireland,N
5322,Viasa,(Unknown),VA,"","",Venezuela,N
5323,VICA - Viacao Charter Aereos,(Unknown),"",VCA,VICA,Brazil,N
5324,Volare Air Charter Company,(Unknown),"",VCM,CARMEN,United States,N
5325,Volaris,(Unknown),Y4,VOI,VOLARIS,Mexico,Y
5326,Volga-Dnepr Airlines,(Unknown),VI,VDA,VOLGA-DNEPR,Russia,Y
5327,Vega Airlines,(Unknown),"",VEA,VEGA AIRLINES,Bulgaria,N
5328,Venescar Internacional,(Unknown),"",VEC,VECAR,Venezuela,N
5329,Victor Echo,(Unknown),"",VEE,VICTOR ECHO,Spain,N
5330,Virgin Express Ireland,(Unknown),"",VEI,GREEN ISLE,Ireland,N
5331,Virgin America,(Unknown),VX,VRD,REDWOOD,United States,Y
5332,Vieques Air Link,(Unknown),"",VES,VIEQUES,United States,N
5333,Virgin Express,(Unknown),TV,VEX,VIRGIN EXPRESS,Belgium,Y
5334,VZ Flights,(Unknown),"",VFT,ZETA FLIGHTS,Mexico,N
5335,Virgin Nigeria Airways,(Unknown),VK,VGN,VIRGIN NIGERIA,Nigeria,Y
5336,Vologda State Air Enterprise,(Unknown),"",VGV,VOLOGDA AIR,Russia,N
5337,VH-Air Industrie,(Unknown),"",VHA,AIR V-H,Angola,N
5338,VHM Schul-und-Charterflug,(Unknown),"",VHM,EARLY BIRD,Germany,N
5339,Vibroair Flugservice,(Unknown),"",VIB,VITUS,Germany,N
5340,VIP Servicios Aereos Ejecutivos,(Unknown),"",VIC,VIP-EJECUTIVO,Mexico,N
5341,VIP Empresarial,(Unknown),"",VIE,VIP EMPRESARIAL,Mexico,N
5342,VIF Luftahrt,(Unknown),"",VIF,VIENNA FLIGHT,Austria,N
5343,Vega Aviation,(Unknown),"",VIG,VEGA AVIATION,Sudan,N
5344,Vichi,(Unknown),"",VIH,VICHI,Moldova,N
5345,Viking Airlines,(Unknown),"",VIK,SWEDJET,Sweden,N
5346,Vinair - Helicoptereos,(Unknown),"",VIN,VINAIR,Portugal,N
5347,Virgin Atlantic Airways,(Unknown),VS,VIR,VIRGIN,United Kingdom,Y
5348,Viajes Ejecutivos Mexicanos,(Unknown),"",VJM,VIAJES MEXICANOS,Mexico,N
5349,Vistajet,(Unknown),"",VJT,VISTA,Canada,N
5350,Viva Macau,(Unknown),ZG,VVM,JACKPOT,Macao,Y
5351,Volare Airlines,(Unknown),VE,VLE,VOLA,Italy,Y
5352,Vueling Airlines,(Unknown),VY,VLG,VUELING,Spain,Y
5353,Vladivostok Air,(Unknown),XF,VLK,VLADAIR,Russia,Y
5354,Varig Log,(Unknown),LC,VLO,VELOG,Brazil,Y
5355,Vertical-T Air Company,(Unknown),"",VLT,VERTICAL,Russia,N
5356,Vero Monmouth Airlines,(Unknown),"",VMA,VERO MONMOUTH,United States,N
5357,Vipport Joint Stock Company,(Unknown),"",VNK,"",Russia,N
5358,Viaggio Air,(Unknown),VM,VOA,VIAGGIO,Bulgaria,N
5359,Voyager Airlines,(Unknown),"",VOG,VOYAGER AIR,Bangladesh,N
5360,Virgin Australia,(Unknown),VA,VOZ,VIRGIN,Australia,Y
5361,Virgin Blue,(Unknown),DJ,VBI,BLUEY,Australia,N
5362,VIP Air,(Unknown),"",VPA,VIP TAXI,Slovakia,N
5363,Veteran Air,(Unknown),"",VPB,VETERAN,Ukraine,N
5364,VIP-Avia,(Unknown),"",VPV,VIP AVIA,Georgia,N
5365,Vertair,(Unknown),"",VRA,VERITAIR,United Kingdom,N
5366,Volare Airlines,(Unknown),"",VRE,UKRAINE VOLARE,Ukraine,N
5367,Voar Lda,(Unknown),"",VRL,VOAR LINHAS,Angola,N
5368,VRG Linhas Aereas,Varig,RG,VRN,VARIG,Brazil,Y
5369,Vickers Limited,(Unknown),"",VSB,VICKERS,United Kingdom,N
5370,Visig Operaciones Aereas,(Unknown),"",VSG,VISIG,Spain,N
5371,Vision Airways Corporation,(Unknown),"",VSN,VISION,Canada,N
5372,Voronezh Aircraft Manufacturing Society,(Unknown),"",VSO,VASO,Russia,N
5373,VASP,(Unknown),VP,VSP,VASP,Brazil,Y
5374,Virign Islands Seaplane Shuttle,(Unknown),"",VSS,WATERBIRD,United States,N
5375,Vuelos Especializados Tollocan,(Unknown),"",VTC,VUELOS TOLLOCAN,Mexico,N
5376,Vuelos Corporativos de Tehuacan,(Unknown),"",VTH,VUELOS TEHUACAN,Mexico,N
5377,Vostok Airlines,(Unknown),"",VTK,VOSTOK,Russia,N
5378,Victor Tagle Larrain,(Unknown),"",VTL,VITALA,Chile,N
5379,Vointeh,(Unknown),"",VTV,VOINTEH,Bulgaria,N
5380,Vuelos Internos Privados VIP,(Unknown),"",VUR,VIPEC,Ecuador,N
5381,Vuela Bus,(Unknown),"",VUS,VUELA BUS,Mexico,N
5382,Vzlyet,(Unknown),"",VZL,VZLYET,Russia,N
5383,VLM Airlines,(Unknown),VG,VLM,RUBENS,Belgium,Y
5384,Viking Express,(Unknown),"",WCY,TITAN AIR,United States,N
5385,Victoria International Airways,(Unknown),"",WEV,VICTORIA UGANDA,Uganda,N
5386,Volga Aviaexpress,(Unknown),"",WLG,GOUMRAK,Russia,N
5387,WDL Aviation,(Unknown),"",WDL,WDL,Germany,N
5388,WRA Inc,(Unknown),"",WRR,WRAP AIR,United States,N
5389,WSI Corporation,(Unknown),"",XWS,"",United States,N
5390,Walmart Aviation,(Unknown),"",CGG,CHARGE,United States,N
5391,Walsten Air Services,(Unknown),"",WAS,WALSTEN,Canada,N
5392,Walter I Linkoping,(Unknown),"",GOT,GOTHIC,Sweden,N
5393,Wapiti Aviation,(Unknown),"",WPT,WAPITI,Canada,N
5394,Warbelow's Air Ventures,(Unknown),"",WAV,WARBELOW,United States,N
5395,Warwickshire Aerocentre Ltd.,(Unknown),"",ATX,AIRTAX,United Kingdom,N
5396,Wasaya Airways,(Unknown),"",WSG,WASAYA,Canada,N
5397,Wayraper,(Unknown),7W,"",WAYRAPER,Peru,Y
5398,Weasua Air Transport Company,(Unknown),"",WTC,WATCO,Liberia,N
5399,WebJet Linhas A,(Unknown),WJ,WEB,WEB-BRASIL,Brazil,Y
5400,Welch Aviation,(Unknown),"",TDB,THUNDER BAY,United States,N
5401,Welcome Air,(Unknown),2W,WLC,WELCOMEAIR,Austria,Y
5402,Wermlandsflyg AB,(Unknown),"",BLW,BLUESTAR,Sweden,N
5403,West Africa Airlines,(Unknown),"",WCB,KILO YANKEE,Ghana,N
5404,West African Air Transport,(Unknown),"",WTF,WESTAF AIRTRANS,Senegal,N
5405,West African Airlines,(Unknown),"",WSF,"",Benin,N
5406,West African Cargo Airlines,(Unknown),"",WAC,WESTAF CARGO,Mauritania,N
5407,West Air Luxembourg,(Unknown),"",WLX,WEST LUX,Luxembourg,N
5408,West Air Sweden,(Unknown),PT,SWN,AIR SWEDEN,Sweden,N
5409,West Caribbean Airways,(Unknown),"",WCW,"",Colombia,N
5410,West Caribbean Costa Rica,(Unknown),"",WCR,WEST CARIBBEAN,Costa Rica,N
5411,West Coast Air,(Unknown),8O,"","",Canada,Y
5412,West Coast Airlines,(Unknown),"",WCG,WHISKY INDIA,Ghana,N
5413,West Coast Airways,(Unknown),"",WCA,WEST-LEONE,Sierra Leone,N
5414,West Freugh DTEO,(Unknown),"",TEE,TEEBIRD,United Kingdom,N
5415,West Wind Aviation,(Unknown),"",WEW,WESTWIND,Canada,N
5416,WestJet,(Unknown),WS,WJA,WESTJET,Canada,Y
5417,Westair Aviation,(Unknown),"",WAA,WESTAIR WINGS,Namibia,N
5418,Westair Cargo Airlines,(Unknown),"",WSC,WESTCAR,Cote d'Ivoire,N
5419,Westair Industries,(Unknown),"",PCM,PAC VALLEY,United States,N
5420,Westcoast Energy,(Unknown),"",BLK,BLUE FLAME,Canada,N
5421,Western Air,(Unknown),"",WST,WESTERN BAHAMAS,Bahamas,N
5422,Western Air Couriers,(Unknown),"",NPC,NORPAC,United States,N
5423,Western Air Express,(Unknown),"",WAE,WESTERN EXPRESS,United States,N
5424,Western Airlines,(Unknown),WA,WAL,WESTERN,United States,Y
5425,Western Arctic Air,(Unknown),"",WAL,WESTERN ARCTIC,Canada,N
5426,Western Aviators,(Unknown),"",WTV,WESTAVIA,United States,N
5427,Western Express Air Lines,(Unknown),"",WES,WEST EX,Canada,N
5428,Western Pacific Airlines,(Unknown),"",KMR,KOMSTAR,United States,N
5429,Western Pacific Airservice,(Unknown),"",WPA,WESTPAC,Solomon Islands,N
5430,Westflight Aviation,(Unknown),"",WSL,WEST LINE,United Kingdom,N
5431,Westgates Airlines,(Unknown),"",WSA,WESTATES,United States,N
5432,Westland Helicopters,(Unknown),"",WHE,WESTLAND,United Kingdom,N
5433,Westpoint Air,(Unknown),"",WTP,WESTPOINT,Canada,N
5434,Westward Airways,(Unknown),CN,WWD,WESTWARD,United States,N
5435,White,(Unknown),"",WHT,YOUNG SKY,Portugal,N
5436,White Eagle Aviation,(Unknown),"",WEA,WHITE EAGLE,Poland,N
5437,White River Air Services,(Unknown),"",WRA,"",Canada,N
5438,Whyalla Airlines,(Unknown),"",WWL,"",Australia,N
5439,Widerøe,(Unknown),WF,WIF,WIDEROE,Norway,Y
5440,Wiggins Airways,(Unknown),"",WIG,WIGGINS AIRWAYS,United States,N
5441,Wiking Helikopter Service,(Unknown),"",WHS,WEEKING,Germany,N
5442,Wilbur's Flight Operations,(Unknown),"",WFO,WILBURS,United States,N
5443,Williams Air,(Unknown),"",WLS,WILLIAMS AIR,United States,N
5444,Williams Grand Prix Engineering,(Unknown),"",WGP,GRAND PRIX,United Kingdom,N
5445,Wimbi Dira Airways,(Unknown),"",WDA,WIMBI DIRA,Democratic Republic of Congo,N
5446,Winair,(Unknown),"",WNA,WINAIR,United States,N
5447,Wind Jet,(Unknown),IV,JET,GHIBLI,Italy,Y
5448,Wind Spirit Air,(Unknown),"",WSI,WIND SPIRIT,United States,N
5449,Windrose Air,(Unknown),"",QGA,QUADRIGA,Germany,N
5450,Windward Islands Airways International,(Unknown),"",WIA,WINDWARD,Netherland,N
5451,Wings Air,(Unknown),IW,WON,WINGS ABADI,Indonesia,Y
5452,Wings Air Transport,(Unknown),"",WAT,"",Sudan,N
5453,Wings Airways,(Unknown),"",WAW,WING SHUTTLE,United States,N
5454,Wings Aviation,(Unknown),"",WOL,WINGJET,Guyana,N
5455,Wings Express,(Unknown),"",WEX,WINGS EXPRESS,United States,N
5456,Wings of Alaska,(Unknown),K5,WAK,WINGS ALASKA,United States,N
5457,Wings of Lebanon Aviation,(Unknown),"",WLB,WING LEBANON,Lebanon,N
5458,Winlink,(Unknown),"",WIN,WINLINK,Saint Lucia,N
5459,Wisconsin Air National Guard,(Unknown),"",WAG,"",United States,N
5460,Wisman Aviation,(Unknown),"",WSM,WISMAN,United States,N
5461,Wizz Air,(Unknown),W6,WZZ,WIZZ AIR,Hungary,Y
5462,Wizz Air Hungary,(Unknown),8Z,WVL,WIZZBUL,Bulgaria,Y
5463,Wondair on Demand Aviation,(Unknown),"",WNR,WONDAIR,Spain,N
5464,Woodgate Executive Air Charter,(Unknown),"",CWY,CAUSEWAY,United Kingdom,N
5465,World Airways,(Unknown),WO,WOA,WORLD,United States,Y
5466,World Weatherwatch,(Unknown),"",XWW,"",Canada,N
5467,World Wing Aviation,(Unknown),"",WWM,MANAS WING,Kyrgyzstan,N
5468,Worldspan,(Unknown),1P,"","",United States,N
5469,Worldwide Air Charter Systems,(Unknown),"",CSW,CHARTER SYSTEMS,Canada,N
5470,Worldwide Aviation Services,(Unknown),"",WWS,"",Pakistan,N
5471,Worldwide Jet Charter,(Unknown),"",WWI,WORLDWIDE,United States,N
5472,Wright Air Lines,(Unknown),"",WRT,WRIGHT-AIR,United States,N
5473,Wright Air Service,(Unknown),8V,WRF,WRIGHT FLYER,United States,N
5474,Wuhan Airlines,(Unknown),"",CWU,WUHAN AIR,China,N
5475,Wycombe Air Centre,(Unknown),"",WYC,WYCOMBE,United Kingdom,N
5476,Wyoming Airlines,(Unknown),"",WYG,WYOMING,United States,N
5479,XL Airways France,(Unknown),SE,SEU,STARWAY,France,Y
5480,XP Internation,(Unknown),"",XPS,XP PARCEL,Netherlands,N
5481,Xabre Aerolineas,(Unknown),"",XAB,AERO XABRE,Mexico,N
5482,Xclusive Jet Charter Limited,(Unknown),"",XJC,EXCLUSIVE JET,United Kingdom,N
5483,Xerox Corporation,(Unknown),"",XER,XEROX,United States,N
5484,Xiamen Airlines,(Unknown),MF,CXA,XIAMEN AIR,China,Y
5485,Xinjiang Airlines,(Unknown),"",CXJ,XINJIANG,China,N
5486,Xjet Limited,(Unknown),"",XJT,XRAY,United Kingdom,N
5487,Xtra Airways,(Unknown),XP,CXP,RUBY MOUNTAIN,United States,N
5490,Yak-Service,(Unknown),"",AKY,YAK-SERVICE,Russia,N
5491,Yakolev,(Unknown),"",YAK,YAK AVIA,Russia,N
5492,Yamal Airlines,(Unknown),YL,LLM,YAMAL,Russia,Y
5493,Yana Airlines,(Unknown),"",CYG,VICAIR,Cambodia,N
5494,Yangtze River Express,(Unknown),Y8,YZR,YANGTZE RIVER,China,N
5495,Yellow Wings Air Services,(Unknown),"",ELW,YELLOW WINGS,Kenya,N
5496,Yemenia,(Unknown),IY,IYE,YEMENI,Yemen,Y
5497,Yerevan-Avia,(Unknown),"",ERV,YEREVAN-AVIA,Armenia,N
5498,Young Flying Service,(Unknown),"",YFS,YOUNG AIR,United States,N
5499,Yuhi Air Lines,(Unknown),"",AYU,"",Japan,N
5500,Yuzhnaya Aircompany,(Unknown),"",UGN,PLUTON,Kazakhstan,N
5501,Yuzhmashavia,(Unknown),"",UMK,YUZMASH,Ukraine,Y
5504,Z-Avia,(Unknown),"",RZV,ZEDAVIA,Armenia,N
5505,Zagros Airlines,(Unknown),"",IZG,ZAGROS,Iran,N
5506,Zaire Aero Service,(Unknown),"",ZAI,ZASAIR,Democratic Republic of Congo,N
5507,Zairean Airlines,(Unknown),"",ZAR,ZAIREAN,Democratic Republic of Congo,N
5508,Zambian Airways,(Unknown),Q3,MBN,ZAMBIANA,Zambia,N
5509,Zambezi Airlines,(Unknown),"",ZMA,ZAMBEZI WINGS,Zambia,N
5510,Zanair,(Unknown),"",TAN,ZANAIR,Tanzania,Y
